codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
40801,SALINAS DE GARCI MENDOZA,desnutricion aguda,nutricion normal (n),2007-06-01,106,98,95,95,201,193,394
70901,SAMAIPATA,desnutricion aguda,nutricion normal (n),2007-06-01,81,55,68,63,149,118,267
51601,SAN AGUSTIN,desnutricion aguda,nutricion normal (n),2007-06-01,16,15,20,15,36,30,66
80602,SAN ANDRES,desnutricion aguda,nutricion normal (n),2007-06-01,81,59,54,49,135,108,243
51003,SAN ANTONIO DE ESMORUCO,desnutricion aguda,nutricion normal (n),2007-06-01,10,11,8,1,18,12,30
71105,SAN ANTONIO DE LOMERIO,desnutricion aguda,nutricion normal (n),2007-06-01,61,56,46,41,107,97,204
31403,SAN BENITO,desnutricion aguda,nutricion normal (n),2007-06-01,71,61,59,58,130,119,249
80302,SAN BORJA,desnutricion aguda,nutricion normal (n),2007-06-01,306,329,165,157,471,486,957
70402,SAN CARLOS,desnutricion aguda,nutricion normal (n),2007-06-01,204,208,81,89,285,297,582
80501,SAN IGNACIO,desnutricion aguda,nutricion normal (n),2007-06-01,268,179,130,120,398,299,697
70301,SAN IGNACIO DE VELASCO,desnutricion aguda,nutricion normal (n),2007-06-01,382,361,211,237,593,598,1191
80102,SAN JAVIER(BNI),desnutricion aguda,nutricion normal (n),2007-06-01,37,27,21,32,58,59,117
71102,SAN JAVIER(STC),desnutricion aguda,nutricion normal (n),2007-06-01,44,53,26,16,70,69,139
80701,SAN JOAQUIN,desnutricion aguda,nutricion normal (n),2007-06-01,4,4,69,59,73,63,136
70501,SAN JOSE DE CHIQUITOS,desnutricion aguda,nutricion normal (n),2007-06-01,58,52,39,50,97,102,199
70404,SAN JUAN DE YAPACANI,desnutricion aguda,nutricion normal (n),2007-06-01,71,97,78,56,149,153,302
71104,SAN JULIAN,desnutricion aguda,nutricion normal (n),2007-06-01,127,121,135,145,262,266,528
90302,SAN LORENZO(PND),desnutricion aguda,nutricion normal (n),2007-06-01,50,52,36,37,86,89,175
60501,SAN LORENZO(TJA),desnutricion aguda,nutricion normal (n),2007-06-01,135,122,114,124,249,246,495
10702,SAN LUCAS,desnutricion aguda,nutricion normal (n),2007-06-01,390,345,425,466,815,811,1626
71201,SAN MATIAS,desnutricion aguda,nutricion normal (n),2007-06-01,59,47,52,35,111,82,193
70302,SAN MIGUEL DE VELASCO,desnutricion aguda,nutricion normal (n),2007-06-01,71,57,52,39,123,96,219
51001,SAN PABLO DE LIPEZ,desnutricion aguda,nutricion normal (n),2007-06-01,42,25,24,27,66,52,118
71005,SAN PEDRO,desnutricion aguda,nutricion normal (n),2007-06-01,138,140,82,99,220,239,459
50501,SAN PEDRO DE BUENA VISTA,desnutricion aguda,nutricion normal (n),2007-06-01,160,136,145,146,305,282,587
50902,SAN PEDRO DE QUEMES,desnutricion aguda,nutricion normal (n),2007-06-01,7,6,9,3,16,9,25
90202,SAN PEDRO(PND),desnutricion aguda,nutricion normal (n),2007-06-01,10,5,13,7,23,12,35
70303,SAN RAFAEL,desnutricion aguda,nutricion normal (n),2007-06-01,47,51,28,33,75,84,159
80702,SAN RAMON,desnutricion aguda,nutricion normal (n),2007-06-01,30,36,26,16,56,52,108
80702,SAN RAMON,desnutricion aguda,nutricion normal (n),2007-06-01,38,44,16,17,54,61,115
80401,SANTA ANA,desnutricion aguda,nutricion normal (n),2007-06-01,195,186,71,85,266,271,537
70101,SANTA CRUZ DE LA SIERRA,desnutricion aguda,nutricion normal (n),2007-06-01,4289,4146,1806,1836,6095,5982,12077
80303,SANTA ROSA,desnutricion aguda,nutricion normal (n),2007-06-01,59,78,58,57,117,135,252
70602,SANTA ROSA DEL SARA,desnutricion aguda,nutricion normal (n),2007-06-01,131,120,76,93,207,213,420
41401,SANTIAGO DE HUARI,desnutricion aguda,nutricion normal (n),2007-06-01,45,35,69,66,114,101,215
30702,SANTIVAÑES,desnutricion aguda,nutricion normal (n),2007-06-01,53,41,138,109,191,150,341
40202,SANTUARIO DE QUILLACAS,desnutricion aguda,nutricion normal (n),2007-06-01,22,14,17,20,39,34,73
90303,SENA,desnutricion aguda,nutricion normal (n),2007-06-01,22,30,23,29,45,59,104
30703,SICAYA,desnutricion aguda,nutricion normal (n),2007-06-01,26,24,11,8,37,32,69
30902,SIPE SIPE,desnutricion aguda,nutricion normal (n),2007-06-01,254,197,75,85,329,282,611
10403,SOPACHUY,desnutricion aguda,nutricion normal (n),2007-06-01,96,84,92,88,188,172,360
40104,SORACACHI,desnutricion aguda,nutricion normal (n),2007-06-01,80,84,101,109,181,193,374
10101,SUCRE,desnutricion aguda,nutricion normal (n),2007-06-01,1405,1572,1048,1078,2453,2650,5103
31404,TACACHI,desnutricion aguda,nutricion normal (n),2007-06-01,3,3,5,3,8,6,14
50303,TACOBAMBA,desnutricion aguda,nutricion normal (n),2007-06-01,62,47,31,33,93,80,173
30602,TACOPAYA,desnutricion aguda,nutricion normal (n),2007-06-01,60,49,61,82,121,131,252
51402,TAHUA,desnutricion aguda,nutricion normal (n),2007-06-01,11,8,19,23,30,31,61
31101,TAPACARI,desnutricion aguda,nutricion normal (n),2007-06-01,199,180,130,110,329,290,619
10601,TARABUCO,desnutricion aguda,nutricion normal (n),2007-06-01,122,127,187,181,309,308,617
30401,TARATA,desnutricion aguda,nutricion normal (n),2007-06-01,35,54,16,15,51,69,120
60101,TARIJA,desnutricion aguda,nutricion normal (n),2007-06-01,833,766,529,555,1362,1321,2683
10202,TARVITA,desnutricion aguda,nutricion normal (n),2007-06-01,259,236,192,180,451,416,867
50102,TINGUIPAYA,desnutricion aguda,nutricion normal (n),2007-06-01,149,127,114,87,263,214,477
30903,TIQUIPAYA,desnutricion aguda,nutricion normal (n),2007-06-01,124,76,63,58,187,134,321
31601,TIRAQUE (CBBA),desnutricion aguda,nutricion normal (n),2007-06-01,260,226,103,111,363,337,700
30802,TOCO,desnutricion aguda,nutricion normal (n),2007-06-01,31,30,41,39,72,69,141
41502,TODOS SANTOS,desnutricion aguda,nutricion normal (n),2007-06-01,1,0,1,1,2,1,3
30803,TOLATA,desnutricion aguda,nutricion normal (n),2007-06-01,1,5,1,6,2,11,13
41001,TOLEDO,desnutricion aguda,nutricion normal (n),2007-06-01,47,51,42,22,89,73,162
51202,TOMAVE,desnutricion aguda,nutricion normal (n),2007-06-01,111,48,116,51,227,99,326
10402,TOMINA,desnutricion aguda,nutricion normal (n),2007-06-01,90,100,109,108,199,208,407
50502,TORO TORO,desnutricion aguda,nutricion normal (n),2007-06-01,94,135,111,107,205,242,447
31201,TOTORA(CBBA),desnutricion aguda,nutricion normal (n),2007-06-01,101,84,35,49,136,133,269
41301,TOTORA(ORR),desnutricion aguda,nutricion normal (n),2007-06-01,19,24,22,25,41,49,90
70802,TRIGAL,desnutricion aguda,nutricion normal (n),2007-06-01,11,7,6,12,17,19,36
80101,TRINIDAD,desnutricion aguda,nutricion normal (n),2007-06-01,749,658,432,401,1181,1059,2240
50801,TUPIZA,desnutricion aguda,nutricion normal (n),2007-06-01,247,266,364,320,611,586,1197
40402,TURCO,desnutricion aguda,nutricion normal (n),2007-06-01,26,23,33,19,59,42,101
50201,UNCIA,desnutricion aguda,nutricion normal (n),2007-06-01,108,98,112,104,220,202,422
60401,URIONDO (A. CONCEPCION),desnutricion aguda,nutricion normal (n),2007-06-01,91,88,82,83,173,171,344
71502,URUBICHA,desnutricion aguda,nutricion normal (n),2007-06-01,54,64,79,66,133,130,263
51201,UYUNI,desnutricion aguda,nutricion normal (n),2007-06-01,275,239,175,164,450,403,853
30502,VACAS,desnutricion aguda,nutricion normal (n),2007-06-01,50,51,27,34,77,85,162
70801,VALLEGRANDE,desnutricion aguda,nutricion normal (n),2007-06-01,150,103,58,54,208,157,365
20801,VIACHA,desnutricion aguda,nutricion normal (n),2007-06-01,231,194,120,134,351,328,679
31302,VILA VILA,desnutricion aguda,nutricion normal (n),2007-06-01,5,12,12,7,17,19,36
60303,VILLA MONTES,desnutricion aguda,nutricion normal (n),2007-06-01,190,185,144,158,334,343,677
90502,VILLA NUEVA (LOMA ALTA),desnutricion aguda,nutricion normal (n),2007-06-01,8,16,10,13,18,29,47
31402,VILLA RIVERO,desnutricion aguda,nutricion normal (n),2007-06-01,23,25,26,20,49,45,94
10801,VILLA SERRANO,desnutricion aguda,nutricion normal (n),2007-06-01,142,127,187,168,329,295,624
31003,VILLA TUNARI,desnutricion aguda,nutricion normal (n),2007-06-01,462,451,260,230,722,681,1403
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,nutricion normal (n),2007-06-01,54,63,67,82,121,145,266
51501,VILLAZON,desnutricion aguda,nutricion normal (n),2007-06-01,194,202,147,147,341,349,690
30904,VINTO,desnutricion aguda,nutricion normal (n),2007-06-01,127,134,7,6,134,140,274
50602,VITICHI,desnutricion aguda,nutricion normal (n),2007-06-01,69,91,79,82,148,173,321
70201,WARNES,desnutricion aguda,nutricion normal (n),2007-06-01,250,222,189,173,439,395,834
60301,YACUIBA,desnutricion aguda,nutricion normal (n),2007-06-01,350,348,194,199,544,547,1091
10602,YAMPARAEZ,desnutricion aguda,nutricion normal (n),2007-06-01,99,88,146,145,245,233,478
70403,YAPACANI,desnutricion aguda,nutricion normal (n),2007-06-01,240,288,142,124,382,412,794
50103,YOCALLA,desnutricion aguda,nutricion normal (n),2007-06-01,49,11,45,44,94,55,149
10102,YOTALA,desnutricion aguda,nutricion normal (n),2007-06-01,54,64,97,81,151,145,296
60402,YUNCHARA,desnutricion aguda,nutricion normal (n),2007-06-01,25,42,49,32,74,74,148
10301,ZUDAÑEZ,desnutricion aguda,nutricion normal (n),2007-06-01,73,84,99,77,172,161,333
51302,ACACIO,desnutricion aguda,nutricion normal (n),2007-07-01,40,44,45,46,85,90,175
20104,ACHOCALLA,desnutricion aguda,nutricion normal (n),2007-07-01,12,9,0,2,12,11,23
30201,AIQUILE,desnutricion aguda,nutricion normal (n),2007-07-01,108,118,42,55,150,173,323
31303,ALALAY,desnutricion aguda,nutricion normal (n),2007-07-01,20,13,14,8,34,21,55
10404,ALCALA,desnutricion aguda,nutricion normal (n),2007-07-01,20,32,40,32,60,64,124
41201,ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-07-01,20,14,15,20,35,34,69
40603,ANTEQUERA,desnutricion aguda,nutricion normal (n),2007-07-01,41,32,21,12,62,44,106
30402,ANZALDO,desnutricion aguda,nutricion normal (n),2007-07-01,32,17,23,21,55,38,93
51301,ARAMPAMPA,desnutricion aguda,nutricion normal (n),2007-07-01,52,50,53,52,105,102,207
30501,ARANI,desnutricion aguda,nutricion normal (n),2007-07-01,26,10,19,27,45,37,82
30403,ARBIETO,desnutricion aguda,nutricion normal (n),2007-07-01,41,38,21,18,62,56,118
30601,ARQUE,desnutricion aguda,nutricion normal (n),2007-07-01,62,44,27,35,89,79,168
71501,ASCENCION DE GUARAYOS,desnutricion aguda,nutricion normal (n),2007-07-01,8,9,11,12,19,21,40
50802,ATOCHA,desnutricion aguda,nutricion normal (n),2007-07-01,46,39,44,42,90,81,171
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,nutricion normal (n),2007-07-01,160,138,101,79,261,217,478
10201,AZURDUY,desnutricion aguda,nutricion normal (n),2007-07-01,170,141,214,160,384,301,685
80802,BAURES,desnutricion aguda,nutricion normal (n),2007-07-01,32,29,32,32,64,61,125
41202,BELEN DE ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-07-01,2,0,1,0,3,0,3
50104,BELEN DE URMIRI,desnutricion aguda,nutricion normal (n),2007-07-01,12,8,7,11,19,19,38
90104,BELLA FLOR,desnutricion aguda,nutricion normal (n),2007-07-01,17,13,15,14,32,27,59
60202,BERMEJO,desnutricion aguda,nutricion normal (n),2007-07-01,108,89,55,92,163,181,344
50301,BETANZOS,desnutricion aguda,nutricion normal (n),2007-07-01,238,177,189,191,427,368,795
31501,BOLIVAR,desnutricion aguda,nutricion normal (n),2007-07-01,47,34,34,26,81,60,141
90103,BOLPEBRA,desnutricion aguda,nutricion normal (n),2007-07-01,14,15,16,16,30,31,61
70707,BOYUIBE,desnutricion aguda,nutricion normal (n),2007-07-01,26,33,27,28,53,61,114
70401,BUENA VISTA,desnutricion aguda,nutricion normal (n),2007-07-01,100,110,112,106,212,216,428
70703,CABEZAS,desnutricion aguda,nutricion normal (n),2007-07-01,115,93,74,62,189,155,344
51102,"CAIZA ""D""",desnutricion aguda,nutricion normal (n),2007-07-01,65,54,55,55,120,109,229
21003,CAJUATA,desnutricion aguda,nutricion normal (n),2007-07-01,69,59,49,27,118,86,204
10701,CAMARGO,desnutricion aguda,nutricion normal (n),2007-07-01,100,125,94,95,194,220,414
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,nutricion normal (n),2007-07-01,28,33,33,23,61,56,117
70706,CAMIRI,desnutricion aguda,nutricion normal (n),2007-07-01,240,213,227,203,467,416,883
30701,CAPINOTA,desnutricion aguda,nutricion normal (n),2007-07-01,102,88,40,37,142,125,267
40102,CARACOLLO,desnutricion aguda,nutricion normal (n),2007-07-01,90,112,29,52,119,164,283
60302,CARAPARI,desnutricion aguda,nutricion normal (n),2007-07-01,60,65,57,77,117,142,259
50702,CARIPUYO,desnutricion aguda,nutricion normal (n),2007-07-01,70,59,81,97,151,156,307
71403,CARMEN RIVERO TORREZ,desnutricion aguda,nutricion normal (n),2007-07-01,40,23,28,21,68,44,112
40201,CHALLAPATA,desnutricion aguda,nutricion normal (n),2007-07-01,162,183,123,111,285,294,579
50302,CHAQUI,desnutricion aguda,nutricion normal (n),2007-07-01,41,41,48,40,89,81,170
70702,CHARAGUA,desnutricion aguda,nutricion normal (n),2007-07-01,147,185,146,139,293,324,617
50202,CHAYANTA,desnutricion aguda,nutricion normal (n),2007-07-01,56,53,54,54,110,107,217
31204,CHIMORE,desnutricion aguda,nutricion normal (n),2007-07-01,37,30,20,15,57,45,102
40903,CHIPAYA,desnutricion aguda,nutricion normal (n),2007-07-01,6,11,8,7,14,18,32
40302,CHOQUE COTA,desnutricion aguda,nutricion normal (n),2007-07-01,3,3,2,3,5,6,11
30801,CLIZA,desnutricion aguda,nutricion normal (n),2007-07-01,0,0,5,4,5,4,9
90101,COBIJA,desnutricion aguda,nutricion normal (n),2007-07-01,313,308,148,142,461,450,911
30101,COCHABAMBA,desnutricion aguda,nutricion normal (n),2007-07-01,1691,1466,724,686,2415,2152,4567
40902,COIPASA,desnutricion aguda,nutricion normal (n),2007-07-01,2,3,0,0,2,3,5
30905,COLCAPIRHUA,desnutricion aguda,nutricion normal (n),2007-07-01,132,121,73,77,205,198,403
50901,"COLCHA ""K""",desnutricion aguda,nutricion normal (n),2007-07-01,74,62,38,34,112,96,208
31002,COLOMI,desnutricion aguda,nutricion normal (n),2007-07-01,122,113,49,59,171,172,343
70603,COLPA BELGICA,desnutricion aguda,nutricion normal (n),2007-07-01,37,36,29,16,66,52,118
50401,COLQUECHACA,desnutricion aguda,nutricion normal (n),2007-07-01,173,152,98,76,271,228,499
21004,COLQUIRI,desnutricion aguda,nutricion normal (n),2007-07-01,136,119,74,86,210,205,415
71301,COMARAPA,desnutricion aguda,nutricion normal (n),2007-07-01,81,89,80,95,161,184,345
71101,CONCEPCION,desnutricion aguda,nutricion normal (n),2007-07-01,106,68,30,35,136,103,239
40301,CORQUE,desnutricion aguda,nutricion normal (n),2007-07-01,43,47,30,36,73,83,156
50601,COTAGAITA,desnutricion aguda,nutricion normal (n),2007-07-01,158,135,80,100,238,235,473
70102,COTOCA,desnutricion aguda,nutricion normal (n),2007-07-01,319,246,169,144,488,390,878
71106,CUATRO CAÑADAS,desnutricion aguda,nutricion normal (n),2007-07-01,83,86,57,54,140,140,280
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion normal (n),2007-07-01,7,3,1,1,8,4,12
70704,CUEVO,desnutricion aguda,nutricion normal (n),2007-07-01,24,32,34,43,58,75,133
10902,CULPINA,desnutricion aguda,nutricion normal (n),2007-07-01,184,181,175,179,359,360,719
40401,CURAHUARA DE CARANGAS,desnutricion aguda,nutricion normal (n),2007-07-01,42,21,27,21,69,42,111
40103,EL CHORO,desnutricion aguda,nutricion normal (n),2007-07-01,18,12,4,4,22,16,38
60502,EL PUENTE(TJA),desnutricion aguda,nutricion normal (n),2007-07-01,46,45,51,46,97,91,188
70105,EL TORNO,desnutricion aguda,nutricion normal (n),2007-07-01,160,190,56,73,216,263,479
10405,EL VILLAR,desnutricion aguda,nutricion normal (n),2007-07-01,64,51,66,66,130,117,247
60601,ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-07-01,143,146,123,108,266,254,520
60601,ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-07-01,187,192,83,77,270,269,539
40502,ESCARA,desnutricion aguda,nutricion normal (n),2007-07-01,1,3,3,1,4,4,8
40505,ESMERALDA,desnutricion aguda,nutricion normal (n),2007-07-01,2,1,1,1,3,2,5
41101,EUCALIPTUS,desnutricion aguda,nutricion normal (n),2007-07-01,26,21,23,14,49,35,84
90503,EUREKA (SANTOS MERCADO),desnutricion aguda,nutricion normal (n),2007-07-01,5,2,2,4,7,6,13
80402,EXALTACION,desnutricion aguda,nutricion normal (n),2007-07-01,6,11,9,12,15,23,38
71004,FERNANDEZ ALONSO,desnutricion aguda,nutricion normal (n),2007-07-01,99,77,57,59,156,136,292
90203,FILADELFIA,desnutricion aguda,nutricion normal (n),2007-07-01,50,34,34,43,84,77,161
71002,GENERAL SAAVEDRA,desnutricion aguda,nutricion normal (n),2007-07-01,125,118,80,72,205,190,395
80202,GUAYARAMERIN,desnutricion aguda,nutricion normal (n),2007-07-01,217,201,108,100,325,301,626
70705,GUTIERREZ,desnutricion aguda,nutricion normal (n),2007-07-01,123,119,185,174,308,293,601
10502,HUACARETA,desnutricion aguda,nutricion normal (n),2007-07-01,100,86,84,70,184,156,340
11002,HUACAYA (VILLA DE HUACAYA),desnutricion aguda,nutricion normal (n),2007-07-01,38,24,39,43,77,67,144
40501,HUACHACALLA,desnutricion aguda,nutricion normal (n),2007-07-01,7,10,6,5,13,15,28
40701,HUANUNI,desnutricion aguda,nutricion normal (n),2007-07-01,115,110,66,54,181,164,345
80803,HUARACAJE,desnutricion aguda,nutricion normal (n),2007-07-01,32,18,19,17,51,35,86
41601,HUAYLLAMARCA,desnutricion aguda,nutricion normal (n),2007-07-01,29,20,8,12,37,32,69
21005,ICHOCA,desnutricion aguda,nutricion normal (n),2007-07-01,29,19,15,21,44,40,84
10304,ICLA,desnutricion aguda,nutricion normal (n),2007-07-01,54,34,65,32,119,66,185
10703,INCAHUASI,desnutricion aguda,nutricion normal (n),2007-07-01,226,245,213,209,439,454,893
90402,INGAVI (HUMAITA),desnutricion aguda,nutricion normal (n),2007-07-01,3,3,2,1,5,4,9
21001,INQUISIVI,desnutricion aguda,nutricion normal (n),2007-07-01,63,76,67,53,130,129,259
70104,LA GUARDIA,desnutricion aguda,nutricion normal (n),2007-07-01,326,325,146,141,472,466,938
41501,LA RIVERA,desnutricion aguda,nutricion normal (n),2007-07-01,1,4,0,0,1,4,5
70701,LAGUNILLAS,desnutricion aguda,nutricion normal (n),2007-07-01,85,78,110,122,195,200,395
10903,LAS CARRERAS,desnutricion aguda,nutricion normal (n),2007-07-01,41,40,54,37,95,77,172
21006,LICOMA PAMPA,desnutricion aguda,nutricion normal (n),2007-07-01,11,12,6,9,17,21,38
50203,LLALLAGUA,desnutricion aguda,nutricion normal (n),2007-07-01,147,148,168,164,315,312,627
51401,LLICA,desnutricion aguda,nutricion normal (n),2007-07-01,18,20,25,15,43,35,78
80601,LORETO,desnutricion aguda,nutricion normal (n),2007-07-01,22,18,17,14,39,32,71
40702,MACHACAMARCA,desnutricion aguda,nutricion normal (n),2007-07-01,40,35,48,47,88,82,170
11003,MACHARETI,desnutricion aguda,nutricion normal (n),2007-07-01,89,74,96,136,185,210,395
80801,MAGDALENA,desnutricion aguda,nutricion normal (n),2007-07-01,59,45,23,24,82,69,151
70903,MAIRANA,desnutricion aguda,nutricion normal (n),2007-07-01,79,89,68,40,147,129,276
20103,MECAPACA,desnutricion aguda,nutricion normal (n),2007-07-01,44,69,46,40,90,109,199
71003,MINEROS,desnutricion aguda,nutricion normal (n),2007-07-01,172,125,69,92,241,217,458
31301,MIZQUE,desnutricion aguda,nutricion normal (n),2007-07-01,179,119,102,108,281,227,508
51002,MOJINETE,desnutricion aguda,nutricion normal (n),2007-07-01,6,9,5,8,11,17,28
10303,MOJOCOYA,desnutricion aguda,nutricion normal (n),2007-07-01,64,58,89,67,153,125,278
10501,MONTEAGUDO,desnutricion aguda,nutricion normal (n),2007-07-01,198,182,185,178,383,360,743
71001,MONTERO,desnutricion aguda,nutricion normal (n),2007-07-01,759,757,488,470,1247,1227,2474
70803,MORO MORO,desnutricion aguda,nutricion normal (n),2007-07-01,18,15,13,17,31,32,63
30302,MOROCHATA,desnutricion aguda,nutricion normal (n),2007-07-01,103,112,69,92,172,204,376
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,nutricion normal (n),2007-07-01,12,13,22,10,34,23,57
90501,NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,nutricion normal (n),2007-07-01,9,8,10,7,19,15,34
50404,OCURI,desnutricion aguda,nutricion normal (n),2007-07-01,99,123,110,110,209,233,442
70202,OKINAWA,desnutricion aguda,nutricion normal (n),2007-07-01,92,81,46,55,138,136,274
30203,OMEREQUE,desnutricion aguda,nutricion normal (n),2007-07-01,32,27,23,25,55,52,107
40101,ORURO,desnutricion aguda,nutricion normal (n),2007-07-01,1240,1094,510,570,1750,1664,3414
60201,PADCAYA,desnutricion aguda,nutricion normal (n),2007-07-01,75,93,64,76,139,169,308
10401,PADILLA,desnutricion aguda,nutricion normal (n),2007-07-01,119,144,162,161,281,305,586
70502,PAILON,desnutricion aguda,nutricion normal (n),2007-07-01,98,105,60,46,158,151,309
20102,PALCA,desnutricion aguda,nutricion normal (n),2007-07-01,48,42,16,10,64,52,116
40802,PAMPA AULLAGAS,desnutricion aguda,nutricion normal (n),2007-07-01,23,24,16,26,39,50,89
70902,PAMPA GRANDE,desnutricion aguda,nutricion normal (n),2007-07-01,28,27,16,15,44,42,86
30202,PASORAPA,desnutricion aguda,nutricion normal (n),2007-07-01,18,12,20,20,38,32,70
40602,PAZÑA,desnutricion aguda,nutricion normal (n),2007-07-01,54,26,30,36,84,62,146
50403,POCOATA,desnutricion aguda,nutricion normal (n),2007-07-01,145,115,106,88,251,203,454
31203,POCONA,desnutricion aguda,nutricion normal (n),2007-07-01,68,47,40,37,108,84,192
31202,POJO (CBBA),desnutricion aguda,nutricion normal (n),2007-07-01,78,58,68,74,146,132,278
40601,POOPO,desnutricion aguda,nutricion normal (n),2007-07-01,21,21,5,3,26,24,50
51203,PORCO,desnutricion aguda,nutricion normal (n),2007-07-01,54,50,18,12,72,62,134
10103,POROMA,desnutricion aguda,nutricion normal (n),2007-07-01,159,142,154,138,313,280,593
70103,PORONGO,desnutricion aguda,nutricion normal (n),2007-07-01,37,43,21,24,58,67,125
70601,PORTACHUELO,desnutricion aguda,nutricion normal (n),2007-07-01,125,118,74,68,199,186,385
90102,PORVENIR,desnutricion aguda,nutricion normal (n),2007-07-01,48,53,37,48,85,101,186
70804,POSTRER VALLE,desnutricion aguda,nutricion normal (n),2007-07-01,8,5,7,9,15,14,29
50101,POTOSI,desnutricion aguda,nutricion normal (n),2007-07-01,894,842,340,327,1234,1169,2403
10302,PRESTO,desnutricion aguda,nutricion normal (n),2007-07-01,77,56,89,76,166,132,298
70805,PUCARA,desnutricion aguda,nutricion normal (n),2007-07-01,13,11,8,9,21,20,41
90301,PUERTO GONZALO MORENO,desnutricion aguda,nutricion normal (n),2007-07-01,43,65,49,36,92,101,193
71402,PUERTO QUIJARRO,desnutricion aguda,nutricion normal (n),2007-07-01,65,73,23,27,88,100,188
90201,PUERTO RICO,desnutricion aguda,nutricion normal (n),2007-07-01,60,69,62,50,122,119,241
80703,PUERTO SILES,desnutricion aguda,nutricion normal (n),2007-07-01,43,41,60,47,103,88,191
71401,PUERTO SUAREZ,desnutricion aguda,nutricion normal (n),2007-07-01,46,62,15,16,61,78,139
31205,PUERTO VILLARROEL,desnutricion aguda,nutricion normal (n),2007-07-01,209,167,85,123,294,290,584
51101,PUNA,desnutricion aguda,nutricion normal (n),2007-07-01,186,136,153,136,339,272,611
31401,PUNATA,desnutricion aguda,nutricion normal (n),2007-07-01,267,235,115,104,382,339,721
30901,QUILLACOLLO,desnutricion aguda,nutricion normal (n),2007-07-01,506,518,305,178,811,696,1507
21002,QUIME,desnutricion aguda,nutricion normal (n),2007-07-01,75,86,59,60,134,146,280
70904,QUIRUSILLAS,desnutricion aguda,nutricion normal (n),2007-07-01,9,7,12,6,21,13,34
50402,RAVELO,desnutricion aguda,nutricion normal (n),2007-07-01,124,110,154,132,278,242,520
80301,REYES,desnutricion aguda,nutricion normal (n),2007-07-01,52,56,55,50,107,106,213
80201,RIBERALTA,desnutricion aguda,nutricion normal (n),2007-07-01,967,739,253,244,1220,983,2203
70503,ROBORE,desnutricion aguda,nutricion normal (n),2007-07-01,118,111,67,54,185,165,350
80304,RURRENABAQUE,desnutricion aguda,nutricion normal (n),2007-07-01,110,105,65,58,175,163,338
40901,SABAYA,desnutricion aguda,nutricion normal (n),2007-07-01,12,21,5,8,17,29,46
31001,SACABA,desnutricion aguda,nutricion normal (n),2007-07-01,517,446,249,214,766,660,1426
30404,SACABAMBA,desnutricion aguda,nutricion normal (n),2007-07-01,35,30,23,13,58,43,101
50701,SACACA,desnutricion aguda,nutricion normal (n),2007-07-01,100,118,165,122,265,240,505
71302,SAIPINA,desnutricion aguda,nutricion normal (n),2007-07-01,34,27,56,65,90,92,182
40801,SALINAS DE GARCI MENDOZA,desnutricion aguda,nutricion normal (n),2007-07-01,52,60,38,40,90,100,190
70901,SAMAIPATA,desnutricion aguda,nutricion normal (n),2007-07-01,60,46,27,26,87,72,159
51601,SAN AGUSTIN,desnutricion aguda,nutricion normal (n),2007-07-01,7,6,12,16,19,22,41
80602,SAN ANDRES,desnutricion aguda,nutricion normal (n),2007-07-01,152,125,96,62,248,187,435
51003,SAN ANTONIO DE ESMORUCO,desnutricion aguda,nutricion normal (n),2007-07-01,2,8,4,1,6,9,15
71105,SAN ANTONIO DE LOMERIO,desnutricion aguda,nutricion normal (n),2007-07-01,58,39,47,67,105,106,211
31403,SAN BENITO,desnutricion aguda,nutricion normal (n),2007-07-01,55,47,22,18,77,65,142
80302,SAN BORJA,desnutricion aguda,nutricion normal (n),2007-07-01,320,302,171,181,491,483,974
70402,SAN CARLOS,desnutricion aguda,nutricion normal (n),2007-07-01,267,199,87,98,354,297,651
80501,SAN IGNACIO,desnutricion aguda,nutricion normal (n),2007-07-01,178,176,105,91,283,267,550
70301,SAN IGNACIO DE VELASCO,desnutricion aguda,nutricion normal (n),2007-07-01,387,342,257,231,644,573,1217
80102,SAN JAVIER(BNI),desnutricion aguda,nutricion normal (n),2007-07-01,26,17,27,23,53,40,93
71102,SAN JAVIER(STC),desnutricion aguda,nutricion normal (n),2007-07-01,25,25,18,7,43,32,75
80701,SAN JOAQUIN,desnutricion aguda,nutricion normal (n),2007-07-01,29,15,11,19,40,34,74
