codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
70501,SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion leve (l),2005-02-01,14,17,6,7,20,24,44
70404,SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2005-02-01,23,11,19,5,42,16,58
71104,SAN JULIAN,desnutricion global,desnutricion leve (l),2005-02-01,49,39,38,24,87,63,150
90302,SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2005-02-01,8,11,12,12,20,23,43
60501,SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2005-02-01,26,27,37,36,63,63,126
10702,SAN LUCAS,desnutricion global,desnutricion leve (l),2005-02-01,170,171,189,246,359,417,776
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2005-02-01,8,18,25,29,33,47,80
51001,SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2005-02-01,5,6,2,2,7,8,15
71005,SAN PEDRO,desnutricion global,desnutricion leve (l),2005-02-01,26,14,31,29,57,43,100
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2005-02-01,63,38,85,75,148,113,261
21801,SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2005-02-01,5,3,16,9,21,12,33
21702,SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2005-02-01,10,7,6,3,16,10,26
90202,SAN PEDRO(PND),desnutricion global,desnutricion leve (l),2005-02-01,1,1,2,0,3,1,4
70303,SAN RAFAEL,desnutricion global,desnutricion leve (l),2005-02-01,15,15,19,23,34,38,72
80702,SAN RAMON,desnutricion global,desnutricion leve (l),2005-02-01,7,12,8,10,15,22,37
80702,SAN RAMON,desnutricion global,desnutricion leve (l),2005-02-01,2,4,3,4,5,8,13
80401,SANTA ANA,desnutricion global,desnutricion leve (l),2005-02-01,19,9,15,14,34,23,57
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2005-02-01,1405,1090,587,525,1992,1615,3607
80303,SANTA ROSA,desnutricion global,desnutricion leve (l),2005-02-01,11,11,3,8,14,19,33
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2005-02-01,25,20,19,18,44,38,82
20308,SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2005-02-01,4,6,9,7,13,13,26
41401,SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2005-02-01,21,5,8,8,29,13,42
21901,SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2005-02-01,5,3,5,9,10,12,22
30702,SANTIVAÑES,desnutricion global,desnutricion leve (l),2005-02-01,11,9,13,19,24,28,52
40202,SANTUARIO DE QUILLACAS,desnutricion global,desnutricion leve (l),2005-02-01,6,1,4,5,10,6,16
20902,SAPAHAQUI,desnutricion global,desnutricion leve (l),2005-02-01,29,27,26,40,55,67,122
90303,SENA,desnutricion global,desnutricion leve (l),2005-02-01,10,8,10,6,20,14,34
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion leve (l),2005-02-01,53,49,57,54,110,103,213
30703,SICAYA,desnutricion global,desnutricion leve (l),2005-02-01,7,2,2,1,9,3,12
30902,SIPE SIPE,desnutricion global,desnutricion leve (l),2005-02-01,48,54,54,40,102,94,196
10403,SOPACHUY,desnutricion global,desnutricion leve (l),2005-02-01,10,12,25,37,35,49,84
40104,SORACACHI,desnutricion global,desnutricion leve (l),2005-02-01,3,4,5,9,8,13,21
20601,SORATA,desnutricion global,desnutricion leve (l),2005-02-01,19,20,30,16,49,36,85
10101,SUCRE,desnutricion global,desnutricion leve (l),2005-02-01,155,128,156,152,311,280,591
31404,TACACHI,desnutricion global,desnutricion leve (l),2005-02-01,3,4,2,7,5,11,16
20603,TACACOMA,desnutricion global,desnutricion leve (l),2005-02-01,8,5,10,7,18,12,30
50303,TACOBAMBA,desnutricion global,desnutricion leve (l),2005-02-01,20,5,23,7,43,12,55
30602,TACOPAYA,desnutricion global,desnutricion leve (l),2005-02-01,24,29,41,47,65,76,141
51402,TAHUA,desnutricion global,desnutricion leve (l),2005-02-01,0,0,1,1,1,1,2
31101,TAPACARI,desnutricion global,desnutricion leve (l),2005-02-01,47,38,46,36,93,74,167
10601,TARABUCO,desnutricion global,desnutricion leve (l),2005-02-01,106,107,213,193,319,300,619
20807,TARACO,desnutricion global,desnutricion leve (l),2005-02-01,6,4,9,7,15,11,26
30401,TARATA,desnutricion global,desnutricion leve (l),2005-02-01,12,13,5,9,17,22,39
60101,TARIJA,desnutricion global,desnutricion leve (l),2005-02-01,104,117,78,85,182,202,384
10202,TARVITA,desnutricion global,desnutricion leve (l),2005-02-01,31,32,70,59,101,91,192
20608,TEOPONTE,desnutricion global,desnutricion leve (l),2005-02-01,9,12,9,17,18,29,47
20803,TIAWANACU,desnutricion global,desnutricion leve (l),2005-02-01,7,3,1,0,8,3,11
50102,TINGUIPAYA,desnutricion global,desnutricion leve (l),2005-02-01,30,39,24,35,54,74,128
20606,TIPUANI,desnutricion global,desnutricion leve (l),2005-02-01,7,2,5,0,12,2,14
30903,TIQUIPAYA,desnutricion global,desnutricion leve (l),2005-02-01,43,44,22,19,65,63,128
31601,TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2005-02-01,57,61,29,31,86,92,178
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2005-02-01,2,3,1,5,3,8,11
30802,TOCO,desnutricion global,desnutricion leve (l),2005-02-01,4,4,4,5,8,9,17
30803,TOLATA,desnutricion global,desnutricion leve (l),2005-02-01,2,3,0,0,2,3,5
41001,TOLEDO,desnutricion global,desnutricion leve (l),2005-02-01,4,1,4,3,8,4,12
51202,TOMAVE,desnutricion global,desnutricion leve (l),2005-02-01,22,11,24,10,46,21,67
10402,TOMINA,desnutricion global,desnutricion leve (l),2005-02-01,54,58,103,119,157,177,334
50502,TORO TORO,desnutricion global,desnutricion leve (l),2005-02-01,37,41,43,42,80,83,163
31201,TOTORA(CBBA),desnutricion global,desnutricion leve (l),2005-02-01,22,17,18,22,40,39,79
41301,TOTORA(ORR),desnutricion global,desnutricion leve (l),2005-02-01,6,5,2,5,8,10,18
70802,TRIGAL,desnutricion global,desnutricion leve (l),2005-02-01,0,0,0,3,0,3,3
80101,TRINIDAD,desnutricion global,desnutricion leve (l),2005-02-01,98,102,74,71,172,173,345
50801,TUPIZA,desnutricion global,desnutricion leve (l),2005-02-01,64,79,77,98,141,177,318
40402,TURCO,desnutricion global,desnutricion leve (l),2005-02-01,2,0,4,4,6,4,10
21302,UMALA,desnutricion global,desnutricion leve (l),2005-02-01,20,20,13,14,33,34,67
50201,UNCIA,desnutricion global,desnutricion leve (l),2005-02-01,21,20,27,22,48,42,90
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2005-02-01,28,9,56,24,84,33,117
51201,UYUNI,desnutricion global,desnutricion leve (l),2005-02-01,22,20,24,32,46,52,98
30502,VACAS,desnutricion global,desnutricion leve (l),2005-02-01,17,23,21,14,38,37,75
70801,VALLEGRANDE,desnutricion global,desnutricion leve (l),2005-02-01,16,14,27,15,43,29,72
20801,VIACHA,desnutricion global,desnutricion leve (l),2005-02-01,123,112,47,50,170,162,332
31302,VILA VILA,desnutricion global,desnutricion leve (l),2005-02-01,3,2,2,1,5,3,8
60303,VILLA MONTES,desnutricion global,desnutricion leve (l),2005-02-01,23,20,30,22,53,42,95
90502,VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion leve (l),2005-02-01,0,1,1,1,1,2,3
31402,VILLA RIVERO,desnutricion global,desnutricion leve (l),2005-02-01,10,4,7,9,17,13,30
10801,VILLA SERRANO,desnutricion global,desnutricion leve (l),2005-02-01,57,48,103,96,160,144,304
31003,VILLA TUNARI,desnutricion global,desnutricion leve (l),2005-02-01,85,87,91,89,176,176,352
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2005-02-01,29,30,57,54,86,84,170
51501,VILLAZON,desnutricion global,desnutricion leve (l),2005-02-01,60,47,55,49,115,96,211
30904,VINTO,desnutricion global,desnutricion leve (l),2005-02-01,33,0,6,0,39,0,39
50602,VITICHI,desnutricion global,desnutricion leve (l),2005-02-01,28,8,53,25,81,33,114
20306,WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2005-02-01,0,0,0,1,0,1,1
70201,WARNES,desnutricion global,desnutricion leve (l),2005-02-01,53,53,45,33,98,86,184
20903,YACO,desnutricion global,desnutricion leve (l),2005-02-01,15,26,11,12,26,38,64
60301,YACUIBA,desnutricion global,desnutricion leve (l),2005-02-01,39,49,32,42,71,91,162
10602,YAMPARAEZ,desnutricion global,desnutricion leve (l),2005-02-01,48,53,125,92,173,145,318
21103,YANACACHI,desnutricion global,desnutricion leve (l),2005-02-01,6,2,6,13,12,15,27
70403,YAPACANI,desnutricion global,desnutricion leve (l),2005-02-01,77,59,61,57,138,116,254
50103,YOCALLA,desnutricion global,desnutricion leve (l),2005-02-01,11,10,20,31,31,41,72
10102,YOTALA,desnutricion global,desnutricion leve (l),2005-02-01,34,18,57,63,91,81,172
60402,YUNCHARA,desnutricion global,desnutricion leve (l),2005-02-01,16,13,36,30,52,43,95
10301,ZUDAÑEZ,desnutricion global,desnutricion leve (l),2005-02-01,25,22,42,41,67,63,130
51302,ACACIO,desnutricion global,desnutricion leve (l),2005-03-01,27,24,45,40,72,64,136
20201,ACHACACHI,desnutricion global,desnutricion leve (l),2005-03-01,43,45,40,51,83,96,179
20104,ACHOCALLA,desnutricion global,desnutricion leve (l),2005-03-01,22,24,9,10,31,34,65
30201,AIQUILE,desnutricion global,desnutricion leve (l),2005-03-01,45,43,42,57,87,100,187
31303,ALALAY,desnutricion global,desnutricion leve (l),2005-03-01,5,8,8,13,13,21,34
10404,ALCALA,desnutricion global,desnutricion leve (l),2005-03-01,12,12,32,38,44,50,94
20202,ANCORAIMES,desnutricion global,desnutricion leve (l),2005-03-01,46,43,30,753,76,796,872
41201,ANDAMARCA,desnutricion global,desnutricion leve (l),2005-03-01,10,2,14,14,24,16,40
40603,ANTEQUERA,desnutricion global,desnutricion leve (l),2005-03-01,7,6,7,11,14,17,31
30402,ANZALDO,desnutricion global,desnutricion leve (l),2005-03-01,8,11,9,13,17,24,41
20701,APOLO,desnutricion global,desnutricion leve (l),2005-03-01,19,25,11,21,30,46,76
51301,ARAMPAMPA,desnutricion global,desnutricion leve (l),2005-03-01,20,11,31,38,51,49,100
30501,ARANI,desnutricion global,desnutricion leve (l),2005-03-01,36,33,31,30,67,63,130
30403,ARBIETO,desnutricion global,desnutricion leve (l),2005-03-01,9,11,12,15,21,26,47
30601,ARQUE,desnutricion global,desnutricion leve (l),2005-03-01,24,27,24,26,48,53,101
50802,ATOCHA,desnutricion global,desnutricion leve (l),2005-03-01,48,35,59,39,107,74,181
20503,AUCAPATA,desnutricion global,desnutricion leve (l),2005-03-01,5,5,12,10,17,15,32
20502,AYATA,desnutricion global,desnutricion leve (l),2005-03-01,36,24,29,29,65,53,118
21303,AYO AYO,desnutricion global,desnutricion leve (l),2005-03-01,12,8,10,9,22,17,39
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2005-03-01,56,50,62,66,118,116,234
10201,AZURDUY,desnutricion global,desnutricion leve (l),2005-03-01,54,62,125,123,179,185,364
21203,BATALLAS,desnutricion global,desnutricion leve (l),2005-03-01,9,9,8,7,17,16,33
80802,BAURES,desnutricion global,desnutricion leve (l),2005-03-01,20,0,23,0,43,0,43
41202,BELEN DE ANDAMARCA,desnutricion global,desnutricion leve (l),2005-03-01,2,0,2,3,4,3,7
50104,BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2005-03-01,3,4,11,6,14,10,24
90104,BELLA FLOR,desnutricion global,desnutricion leve (l),2005-03-01,3,3,6,4,9,7,16
60202,BERMEJO,desnutricion global,desnutricion leve (l),2005-03-01,20,12,20,15,40,27,67
50301,BETANZOS,desnutricion global,desnutricion leve (l),2005-03-01,87,100,117,127,204,227,431
31501,BOLIVAR,desnutricion global,desnutricion leve (l),2005-03-01,14,13,17,18,31,31,62
90103,BOLPEBRA,desnutricion global,desnutricion leve (l),2005-03-01,8,7,4,5,12,12,24
70707,BOYUIBE,desnutricion global,desnutricion leve (l),2005-03-01,19,10,18,18,37,28,65
70401,BUENA VISTA,desnutricion global,desnutricion leve (l),2005-03-01,23,14,19,20,42,34,76
70703,CABEZAS,desnutricion global,desnutricion leve (l),2005-03-01,18,28,11,21,29,49,78
20905,CAIROMA,desnutricion global,desnutricion leve (l),2005-03-01,47,46,59,75,106,121,227
51102,"CAIZA ""D""",desnutricion global,desnutricion leve (l),2005-03-01,19,22,41,53,60,75,135
21003,CAJUATA,desnutricion global,desnutricion leve (l),2005-03-01,12,12,23,23,35,35,70
20303,CALACOTO,desnutricion global,desnutricion leve (l),2005-03-01,14,14,17,16,31,30,61
21304,CALAMARCA,desnutricion global,desnutricion leve (l),2005-03-01,80,69,65,98,145,167,312
10701,CAMARGO,desnutricion global,desnutricion leve (l),2005-03-01,51,69,61,92,112,161,273
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion leve (l),2005-03-01,16,6,17,17,33,23,56
70706,CAMIRI,desnutricion global,desnutricion leve (l),2005-03-01,38,38,27,33,65,71,136
30701,CAPINOTA,desnutricion global,desnutricion leve (l),2005-03-01,32,35,28,32,60,67,127
20302,CAQUIAVIRI,desnutricion global,desnutricion leve (l),2005-03-01,18,16,27,17,45,33,78
40102,CARACOLLO,desnutricion global,desnutricion leve (l),2005-03-01,21,14,27,26,48,40,88
22001,CARANAVI,desnutricion global,desnutricion leve (l),2005-03-01,87,91,79,97,166,188,354
60302,CARAPARI,desnutricion global,desnutricion leve (l),2005-03-01,5,8,15,7,20,15,35
50702,CARIPUYO,desnutricion global,desnutricion leve (l),2005-03-01,89,67,133,133,222,200,422
21902,CATACORA,desnutricion global,desnutricion leve (l),2005-03-01,5,2,0,1,5,3,8
21803,CHACARILLA,desnutricion global,desnutricion leve (l),2005-03-01,1,4,6,7,7,11,18
40201,CHALLAPATA,desnutricion global,desnutricion leve (l),2005-03-01,48,55,62,48,110,103,213
50302,CHAQUI,desnutricion global,desnutricion leve (l),2005-03-01,21,19,40,32,61,51,112
70702,CHARAGUA,desnutricion global,desnutricion leve (l),2005-03-01,86,53,57,77,143,130,273
20305,CHARAÑA,desnutricion global,desnutricion leve (l),2005-03-01,5,6,3,7,8,13,21
50202,CHAYANTA,desnutricion global,desnutricion leve (l),2005-03-01,53,20,32,80,85,100,185
31204,CHIMORE,desnutricion global,desnutricion leve (l),2005-03-01,19,13,22,36,41,49,90
40903,CHIPAYA,desnutricion global,desnutricion leve (l),2005-03-01,0,4,2,3,2,7,9
40302,CHOQUE COTA,desnutricion global,desnutricion leve (l),2005-03-01,2,4,4,5,6,9,15
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion leve (l),2005-03-01,10,12,4,7,14,19,33
20501,CHUMA,desnutricion global,desnutricion leve (l),2005-03-01,24,29,17,23,41,52,93
30801,CLIZA,desnutricion global,desnutricion leve (l),2005-03-01,33,35,22,18,55,53,108
90101,COBIJA,desnutricion global,desnutricion leve (l),2005-03-01,40,22,37,41,77,63,140
30101,COCHABAMBA,desnutricion global,desnutricion leve (l),2005-03-01,419,368,258,286,677,654,1331
40902,COIPASA,desnutricion global,desnutricion leve (l),2005-03-01,3,2,2,4,5,6,11
30905,COLCAPIRHUA,desnutricion global,desnutricion leve (l),2005-03-01,40,35,27,31,67,66,133
50901,"COLCHA ""K""",desnutricion global,desnutricion leve (l),2005-03-01,21,23,20,24,41,47,88
21307,COLLANA,desnutricion global,desnutricion leve (l),2005-03-01,2,0,2,0,4,0,4
31002,COLOMI,desnutricion global,desnutricion leve (l),2005-03-01,18,26,14,14,32,40,72
70603,COLPA BELGICA,desnutricion global,desnutricion leve (l),2005-03-01,11,10,8,6,19,16,35
50401,COLQUECHACA,desnutricion global,desnutricion leve (l),2005-03-01,117,123,94,97,211,220,431
21306,COLQUENCHA,desnutricion global,desnutricion leve (l),2005-03-01,19,13,7,13,26,26,52
21004,COLQUIRI,desnutricion global,desnutricion leve (l),2005-03-01,38,33,48,43,86,76,162
20304,COMANCHE,desnutricion global,desnutricion leve (l),2005-03-01,5,2,8,13,13,15,28
71301,COMARAPA,desnutricion global,desnutricion leve (l),2005-03-01,40,33,22,31,62,64,126
20605,COMBAYA,desnutricion global,desnutricion leve (l),2005-03-01,3,4,3,4,6,8,14
71101,CONCEPCION,desnutricion global,desnutricion leve (l),2005-03-01,13,0,10,0,23,0,23
21701,COPACABANA,desnutricion global,desnutricion leve (l),2005-03-01,12,12,4,13,16,25,41
21402,CORIPATA,desnutricion global,desnutricion leve (l),2005-03-01,7,14,4,3,11,17,28
20301,CORO CORO,desnutricion global,desnutricion leve (l),2005-03-01,38,23,38,36,76,59,135
21401,COROICO,desnutricion global,desnutricion leve (l),2005-03-01,11,18,12,14,23,32,55
40301,CORQUE,desnutricion global,desnutricion leve (l),2005-03-01,13,18,19,15,32,33,65
50601,COTAGAITA,desnutricion global,desnutricion leve (l),2005-03-01,66,52,88,86,154,138,292
70102,COTOCA,desnutricion global,desnutricion leve (l),2005-03-01,47,40,30,35,77,75,152
71106,CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2005-03-01,16,3,26,19,42,22,64
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2005-03-01,2,3,4,3,6,6,12
70704,CUEVO,desnutricion global,desnutricion leve (l),2005-03-01,2,9,10,14,12,23,35
10902,CULPINA,desnutricion global,desnutricion leve (l),2005-03-01,95,107,138,172,233,279,512
40401,CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2005-03-01,7,1,4,1,11,2,13
21602,CURVA,desnutricion global,desnutricion leve (l),2005-03-01,14,6,10,9,24,15,39
20804,DESAGUADERO,desnutricion global,desnutricion leve (l),2005-03-01,8,5,4,2,12,7,19
20105,EL ALTO,desnutricion global,desnutricion leve (l),2005-03-01,1268,987,857,760,2125,1747,3872
40103,EL CHORO,desnutricion global,desnutricion leve (l),2005-03-01,0,0,1,0,1,0,1
60502,EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2005-03-01,13,17,32,44,45,61,106
70105,EL TORNO,desnutricion global,desnutricion leve (l),2005-03-01,40,35,45,39,85,74,159
10405,EL VILLAR,desnutricion global,desnutricion leve (l),2005-03-01,15,12,46,42,61,54,115
60601,ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-03-01,25,26,37,48,62,74,136
60601,ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-03-01,64,60,47,43,111,103,214
41101,EUCALIPTUS,desnutricion global,desnutricion leve (l),2005-03-01,6,6,4,5,10,11,21
90503,EUREKA (SANTOS MERCADO),desnutricion global,desnutricion leve (l),2005-03-01,1,1,0,0,1,1,2
80402,EXALTACION,desnutricion global,desnutricion leve (l),2005-03-01,9,10,6,10,15,20,35
71004,FERNANDEZ ALONSO,desnutricion global,desnutricion leve (l),2005-03-01,32,25,21,31,53,56,109
90203,FILADELFIA,desnutricion global,desnutricion leve (l),2005-03-01,10,18,16,19,26,37,63
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion leve (l),2005-03-01,87,0,114,0,201,0,201
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion leve (l),2005-03-01,34,29,34,45,68,74,142
20602,GUANAY,desnutricion global,desnutricion leve (l),2005-03-01,14,15,10,9,24,24,48
20802,GUAQUI,desnutricion global,desnutricion leve (l),2005-03-01,10,3,3,5,13,8,21
70705,GUTIERREZ,desnutricion global,desnutricion leve (l),2005-03-01,70,67,87,106,157,173,330
10502,HUACARETA,desnutricion global,desnutricion leve (l),2005-03-01,24,34,42,57,66,91,157
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2005-03-01,6,10,13,12,19,22,41
40501,HUACHACALLA,desnutricion global,desnutricion leve (l),2005-03-01,0,0,1,3,1,3,4
40701,HUANUNI,desnutricion global,desnutricion leve (l),2005-03-01,45,34,19,30,64,64,128
80803,HUARACAJE,desnutricion global,desnutricion leve (l),2005-03-01,10,1,10,0,20,1,21
41601,HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2005-03-01,3,9,5,4,8,13,21
21005,ICHOCA,desnutricion global,desnutricion leve (l),2005-03-01,8,8,13,16,21,24,45
10304,ICLA,desnutricion global,desnutricion leve (l),2005-03-01,66,49,128,103,194,152,346
10703,INCAHUASI,desnutricion global,desnutricion leve (l),2005-03-01,149,140,157,182,306,322,628
90402,INGAVI (HUMAITA),desnutricion global,desnutricion leve (l),2005-03-01,0,0,1,1,1,1,2
21001,INQUISIVI,desnutricion global,desnutricion leve (l),2005-03-01,39,32,31,28,70,60,130
21102,IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2005-03-01,23,23,22,66,45,89,134
21501,IXIAMAS,desnutricion global,desnutricion leve (l),2005-03-01,10,8,25,19,35,27,62
20806,JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2005-03-01,13,13,9,11,22,24,46
21105,LA ASUNTA,desnutricion global,desnutricion leve (l),2005-03-01,23,36,14,20,37,56,93
70104,LA GUARDIA,desnutricion global,desnutricion leve (l),2005-03-01,41,40,20,37,61,77,138
20101,LA PAZ,desnutricion global,desnutricion leve (l),2005-03-01,956,862,517,603,1473,1465,2938
70701,LAGUNILLAS,desnutricion global,desnutricion leve (l),2005-03-01,40,26,31,43,71,69,140
21202,LAJA,desnutricion global,desnutricion leve (l),2005-03-01,13,16,13,14,26,30,56
10903,LAS CARRERAS,desnutricion global,desnutricion leve (l),2005-03-01,9,12,20,27,29,39,68
21006,LICOMA PAMPA,desnutricion global,desnutricion leve (l),2005-03-01,3,5,7,6,10,11,21
50203,LLALLAGUA,desnutricion global,desnutricion leve (l),2005-03-01,83,56,69,64,152,120,272
51401,LLICA,desnutricion global,desnutricion leve (l),2005-03-01,7,11,3,6,10,17,27
80601,LORETO,desnutricion global,desnutricion leve (l),2005-03-01,2,9,4,3,6,12,18
20901,LURIBAY,desnutricion global,desnutricion leve (l),2005-03-01,34,32,26,47,60,79,139
40702,MACHACAMARCA,desnutricion global,desnutricion leve (l),2005-03-01,7,6,2,3,9,9,18
11003,MACHARETI,desnutricion global,desnutricion leve (l),2005-03-01,11,22,44,41,55,63,118
80801,MAGDALENA,desnutricion global,desnutricion leve (l),2005-03-01,26,9,13,6,39,15,54
70903,MAIRANA,desnutricion global,desnutricion leve (l),2005-03-01,12,0,23,0,35,0,35
20904,MALLA,desnutricion global,desnutricion leve (l),2005-03-01,4,1,10,6,14,7,21
20607,MAPIRI,desnutricion global,desnutricion leve (l),2005-03-01,21,15,9,8,30,23,53
20103,MECAPACA,desnutricion global,desnutricion leve (l),2005-03-01,23,36,25,34,48,70,118
71003,MINEROS,desnutricion global,desnutricion leve (l),2005-03-01,93,0,110,0,203,0,203
31301,MIZQUE,desnutricion global,desnutricion leve (l),2005-03-01,77,66,38,53,115,119,234
20402,MOCOMOCO,desnutricion global,desnutricion leve (l),2005-03-01,38,24,49,62,87,86,173
51002,MOJINETE,desnutricion global,desnutricion leve (l),2005-03-01,3,2,2,4,5,6,11
10303,MOJOCOYA,desnutricion global,desnutricion leve (l),2005-03-01,25,18,41,47,66,65,131
10501,MONTEAGUDO,desnutricion global,desnutricion leve (l),2005-03-01,80,61,101,134,181,195,376
71001,MONTERO,desnutricion global,desnutricion leve (l),2005-03-01,265,67,308,79,573,146,719
70803,MORO MORO,desnutricion global,desnutricion leve (l),2005-03-01,6,6,13,15,19,21,40
30302,MOROCHATA,desnutricion global,desnutricion leve (l),2005-03-01,63,68,44,23,107,91,198
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion leve (l),2005-03-01,0,4,2,1,2,5,7
20307,NAZACARA DE PACAJES,desnutricion global,desnutricion leve (l),2005-03-01,0,0,1,1,1,1,2
90501,NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion leve (l),2005-03-01,0,1,0,1,0,2,2
50404,OCURI,desnutricion global,desnutricion leve (l),2005-03-01,101,48,98,53,199,101,300
70202,OKINAWA,desnutricion global,desnutricion leve (l),2005-03-01,24,9,6,12,30,21,51
30203,OMEREQUE,desnutricion global,desnutricion leve (l),2005-03-01,18,18,24,24,42,42,84
40101,ORURO,desnutricion global,desnutricion leve (l),2005-03-01,390,308,238,285,628,593,1221
60201,PADCAYA,desnutricion global,desnutricion leve (l),2005-03-01,20,13,22,39,42,52,94
10401,PADILLA,desnutricion global,desnutricion leve (l),2005-03-01,38,56,108,109,146,165,311
70502,PAILON,desnutricion global,desnutricion leve (l),2005-03-01,0,44,28,1,28,45,73
20102,PALCA,desnutricion global,desnutricion leve (l),2005-03-01,140,58,16,19,156,77,233
21104,PALOS BLANCOS,desnutricion global,desnutricion leve (l),2005-03-01,72,83,87,99,159,182,341
40802,PAMPA AULLAGAS,desnutricion global,desnutricion leve (l),2005-03-01,3,1,2,1,5,2,7
70902,PAMPA GRANDE,desnutricion global,desnutricion leve (l),2005-03-01,14,14,21,18,35,32,67
21802,PAPEL PAMPA,desnutricion global,desnutricion leve (l),2005-03-01,2,4,2,6,4,10,14
30202,PASORAPA,desnutricion global,desnutricion leve (l),2005-03-01,14,7,16,15,30,22,52
21305,PATACAMAYA,desnutricion global,desnutricion leve (l),2005-03-01,38,28,21,31,59,59,118
40602,PAZÑA,desnutricion global,desnutricion leve (l),2005-03-01,7,7,9,9,16,16,32
20702,PELECHUCO,desnutricion global,desnutricion leve (l),2005-03-01,27,29,35,19,62,48,110
50403,POCOATA,desnutricion global,desnutricion leve (l),2005-03-01,75,92,131,112,206,204,410
31203,POCONA,desnutricion global,desnutricion leve (l),2005-03-01,22,16,23,28,45,44,89
