codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
40104,SORACACHI,desnutricion global,desnutricion moderada (m),2005-02-01,0,0,1,2,1,2,3
20601,SORATA,desnutricion global,desnutricion moderada (m),2005-02-01,4,2,3,3,7,5,12
10101,SUCRE,desnutricion global,desnutricion moderada (m),2005-02-01,38,38,19,27,57,65,122
31404,TACACHI,desnutricion global,desnutricion moderada (m),2005-02-01,0,2,0,0,0,2,2
20603,TACACOMA,desnutricion global,desnutricion moderada (m),2005-02-01,3,1,1,2,4,3,7
50303,TACOBAMBA,desnutricion global,desnutricion moderada (m),2005-02-01,8,0,4,2,12,2,14
30602,TACOPAYA,desnutricion global,desnutricion moderada (m),2005-02-01,5,4,2,10,7,14,21
31101,TAPACARI,desnutricion global,desnutricion moderada (m),2005-02-01,11,9,6,10,17,19,36
10601,TARABUCO,desnutricion global,desnutricion moderada (m),2005-02-01,51,40,46,59,97,99,196
20807,TARACO,desnutricion global,desnutricion moderada (m),2005-02-01,0,0,0,1,0,1,1
30401,TARATA,desnutricion global,desnutricion moderada (m),2005-02-01,3,2,1,1,4,3,7
60101,TARIJA,desnutricion global,desnutricion moderada (m),2005-02-01,16,24,16,8,32,32,64
10202,TARVITA,desnutricion global,desnutricion moderada (m),2005-02-01,5,3,12,13,17,16,33
20608,TEOPONTE,desnutricion global,desnutricion moderada (m),2005-02-01,1,3,1,5,2,8,10
20803,TIAWANACU,desnutricion global,desnutricion moderada (m),2005-02-01,1,1,1,0,2,1,3
50102,TINGUIPAYA,desnutricion global,desnutricion moderada (m),2005-02-01,7,17,7,8,14,25,39
30903,TIQUIPAYA,desnutricion global,desnutricion moderada (m),2005-02-01,3,6,3,1,6,7,13
31601,TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2005-02-01,9,17,8,17,17,34,51
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2005-02-01,1,1,0,1,1,2,3
30802,TOCO,desnutricion global,desnutricion moderada (m),2005-02-01,0,0,0,1,0,1,1
41001,TOLEDO,desnutricion global,desnutricion moderada (m),2005-02-01,1,3,0,0,1,3,4
51202,TOMAVE,desnutricion global,desnutricion moderada (m),2005-02-01,5,4,5,1,10,5,15
10402,TOMINA,desnutricion global,desnutricion moderada (m),2005-02-01,18,8,25,28,43,36,79
50502,TORO TORO,desnutricion global,desnutricion moderada (m),2005-02-01,11,17,9,15,20,32,52
31201,TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2005-02-01,11,6,3,4,14,10,24
41301,TOTORA(ORR),desnutricion global,desnutricion moderada (m),2005-02-01,1,0,1,1,2,1,3
80101,TRINIDAD,desnutricion global,desnutricion moderada (m),2005-02-01,16,19,12,8,28,27,55
50801,TUPIZA,desnutricion global,desnutricion moderada (m),2005-02-01,7,16,9,12,16,28,44
40402,TURCO,desnutricion global,desnutricion moderada (m),2005-02-01,2,0,1,1,3,1,4
21302,UMALA,desnutricion global,desnutricion moderada (m),2005-02-01,4,10,1,6,5,16,21
50201,UNCIA,desnutricion global,desnutricion moderada (m),2005-02-01,5,6,5,0,10,6,16
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2005-02-01,3,5,6,4,9,9,18
51201,UYUNI,desnutricion global,desnutricion moderada (m),2005-02-01,7,1,0,1,7,2,9
30502,VACAS,desnutricion global,desnutricion moderada (m),2005-02-01,6,7,6,2,12,9,21
70801,VALLEGRANDE,desnutricion global,desnutricion moderada (m),2005-02-01,3,1,6,2,9,3,12
20801,VIACHA,desnutricion global,desnutricion moderada (m),2005-02-01,16,31,13,18,29,49,78
31302,VILA VILA,desnutricion global,desnutricion moderada (m),2005-02-01,1,1,0,0,1,1,2
60303,VILLA MONTES,desnutricion global,desnutricion moderada (m),2005-02-01,5,10,3,6,8,16,24
31402,VILLA RIVERO,desnutricion global,desnutricion moderada (m),2005-02-01,0,2,1,2,1,4,5
10801,VILLA SERRANO,desnutricion global,desnutricion moderada (m),2005-02-01,7,12,15,21,22,33,55
31003,VILLA TUNARI,desnutricion global,desnutricion moderada (m),2005-02-01,23,38,20,29,43,67,110
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2005-02-01,0,2,1,6,1,8,9
51501,VILLAZON,desnutricion global,desnutricion moderada (m),2005-02-01,10,4,10,7,20,11,31
30904,VINTO,desnutricion global,desnutricion moderada (m),2005-02-01,0,0,2,0,2,0,2
50602,VITICHI,desnutricion global,desnutricion moderada (m),2005-02-01,12,8,12,6,24,14,38
20306,WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2005-02-01,1,0,0,0,1,0,1
70201,WARNES,desnutricion global,desnutricion moderada (m),2005-02-01,3,11,8,9,11,20,31
20903,YACO,desnutricion global,desnutricion moderada (m),2005-02-01,5,4,1,1,6,5,11
60301,YACUIBA,desnutricion global,desnutricion moderada (m),2005-02-01,10,13,5,9,15,22,37
10602,YAMPARAEZ,desnutricion global,desnutricion moderada (m),2005-02-01,20,24,11,17,31,41,72
21103,YANACACHI,desnutricion global,desnutricion moderada (m),2005-02-01,2,0,0,1,2,1,3
70403,YAPACANI,desnutricion global,desnutricion moderada (m),2005-02-01,15,15,17,7,32,22,54
50103,YOCALLA,desnutricion global,desnutricion moderada (m),2005-02-01,2,1,4,3,6,4,10
10102,YOTALA,desnutricion global,desnutricion moderada (m),2005-02-01,5,9,6,7,11,16,27
60402,YUNCHARA,desnutricion global,desnutricion moderada (m),2005-02-01,4,1,4,5,8,6,14
10301,ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2005-02-01,6,9,8,11,14,20,34
51302,ACACIO,desnutricion global,desnutricion moderada (m),2005-03-01,7,8,10,9,17,17,34
20201,ACHACACHI,desnutricion global,desnutricion moderada (m),2005-03-01,6,2,0,0,6,2,8
20104,ACHOCALLA,desnutricion global,desnutricion moderada (m),2005-03-01,7,5,5,4,12,9,21
30201,AIQUILE,desnutricion global,desnutricion moderada (m),2005-03-01,5,4,13,17,18,21,39
31303,ALALAY,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
10404,ALCALA,desnutricion global,desnutricion moderada (m),2005-03-01,3,2,6,4,9,6,15
20202,ANCORAIMES,desnutricion global,desnutricion moderada (m),2005-03-01,3,5,1,1,4,6,10
41201,ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,0,0,4,2,6
40603,ANTEQUERA,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,0,1,1,2,3
30402,ANZALDO,desnutricion global,desnutricion moderada (m),2005-03-01,2,4,2,2,4,6,10
20701,APOLO,desnutricion global,desnutricion moderada (m),2005-03-01,8,2,0,1,8,3,11
51301,ARAMPAMPA,desnutricion global,desnutricion moderada (m),2005-03-01,7,4,2,7,9,11,20
30501,ARANI,desnutricion global,desnutricion moderada (m),2005-03-01,7,14,13,7,20,21,41
30403,ARBIETO,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,1,0,5,2,7
30601,ARQUE,desnutricion global,desnutricion moderada (m),2005-03-01,5,8,8,7,13,15,28
50802,ATOCHA,desnutricion global,desnutricion moderada (m),2005-03-01,14,9,8,9,22,18,40
20503,AUCAPATA,desnutricion global,desnutricion moderada (m),2005-03-01,4,4,4,3,8,7,15
20502,AYATA,desnutricion global,desnutricion moderada (m),2005-03-01,8,6,4,3,12,9,21
21303,AYO AYO,desnutricion global,desnutricion moderada (m),2005-03-01,5,0,4,2,9,2,11
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2005-03-01,18,11,14,15,32,26,58
10201,AZURDUY,desnutricion global,desnutricion moderada (m),2005-03-01,19,20,27,25,46,45,91
21203,BATALLAS,desnutricion global,desnutricion moderada (m),2005-03-01,3,2,1,2,4,4,8
80802,BAURES,desnutricion global,desnutricion moderada (m),2005-03-01,4,0,1,0,5,0,5
41202,BELEN DE ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,1,0,1,0,1
50104,BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2005-03-01,3,2,0,3,3,5,8
60202,BERMEJO,desnutricion global,desnutricion moderada (m),2005-03-01,1,3,0,3,1,6,7
50301,BETANZOS,desnutricion global,desnutricion moderada (m),2005-03-01,34,39,19,31,53,70,123
31501,BOLIVAR,desnutricion global,desnutricion moderada (m),2005-03-01,6,4,5,6,11,10,21
70707,BOYUIBE,desnutricion global,desnutricion moderada (m),2005-03-01,1,2,2,4,3,6,9
70401,BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-03-01,1,2,0,1,1,3,4
70703,CABEZAS,desnutricion global,desnutricion moderada (m),2005-03-01,6,2,3,2,9,4,13
20905,CAIROMA,desnutricion global,desnutricion moderada (m),2005-03-01,16,18,8,19,24,37,61
51102,"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2005-03-01,6,4,5,10,11,14,25
21003,CAJUATA,desnutricion global,desnutricion moderada (m),2005-03-01,4,1,0,2,4,3,7
20303,CALACOTO,desnutricion global,desnutricion moderada (m),2005-03-01,4,1,1,1,5,2,7
21304,CALAMARCA,desnutricion global,desnutricion moderada (m),2005-03-01,20,16,16,21,36,37,73
10701,CAMARGO,desnutricion global,desnutricion moderada (m),2005-03-01,20,5,4,14,24,19,43
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2005-03-01,2,5,3,1,5,6,11
70706,CAMIRI,desnutricion global,desnutricion moderada (m),2005-03-01,23,9,12,3,35,12,47
30701,CAPINOTA,desnutricion global,desnutricion moderada (m),2005-03-01,15,6,5,11,20,17,37
20302,CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2005-03-01,3,1,5,6,8,7,15
40102,CARACOLLO,desnutricion global,desnutricion moderada (m),2005-03-01,2,4,3,2,5,6,11
22001,CARANAVI,desnutricion global,desnutricion moderada (m),2005-03-01,11,24,13,13,24,37,61
60302,CARAPARI,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,1,2,2,2,4
50702,CARIPUYO,desnutricion global,desnutricion moderada (m),2005-03-01,19,15,18,26,37,41,78
21803,CHACARILLA,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,2,0,2,0,2
40201,CHALLAPATA,desnutricion global,desnutricion moderada (m),2005-03-01,18,15,8,16,26,31,57
50302,CHAQUI,desnutricion global,desnutricion moderada (m),2005-03-01,9,9,6,6,15,15,30
70702,CHARAGUA,desnutricion global,desnutricion moderada (m),2005-03-01,27,18,6,16,33,34,67
20305,CHARAÑA,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,0,1,2,3,5
50202,CHAYANTA,desnutricion global,desnutricion moderada (m),2005-03-01,29,11,8,23,37,34,71
31204,CHIMORE,desnutricion global,desnutricion moderada (m),2005-03-01,0,4,1,2,1,6,7
40903,CHIPAYA,desnutricion global,desnutricion moderada (m),2005-03-01,2,0,0,1,2,1,3
40302,CHOQUE COTA,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,1,0,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2005-03-01,6,2,3,3,9,5,14
20501,CHUMA,desnutricion global,desnutricion moderada (m),2005-03-01,5,4,3,4,8,8,16
30801,CLIZA,desnutricion global,desnutricion moderada (m),2005-03-01,16,8,7,4,23,12,35
90101,COBIJA,desnutricion global,desnutricion moderada (m),2005-03-01,6,2,2,3,8,5,13
30101,COCHABAMBA,desnutricion global,desnutricion moderada (m),2005-03-01,83,80,31,52,114,132,246
30905,COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2005-03-01,4,11,2,3,6,14,20
50901,"COLCHA ""K""",desnutricion global,desnutricion moderada (m),2005-03-01,1,2,1,5,2,7,9
31002,COLOMI,desnutricion global,desnutricion moderada (m),2005-03-01,8,11,8,8,16,19,35
70603,COLPA BELGICA,desnutricion global,desnutricion moderada (m),2005-03-01,3,0,2,2,5,2,7
50401,COLQUECHACA,desnutricion global,desnutricion moderada (m),2005-03-01,38,32,18,28,56,60,116
21306,COLQUENCHA,desnutricion global,desnutricion moderada (m),2005-03-01,0,2,0,1,0,3,3
21004,COLQUIRI,desnutricion global,desnutricion moderada (m),2005-03-01,3,9,5,4,8,13,21
20304,COMANCHE,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,1,4,1,4,5
71301,COMARAPA,desnutricion global,desnutricion moderada (m),2005-03-01,20,14,9,10,29,24,53
20605,COMBAYA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,1,0,2,0,2
71101,CONCEPCION,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,3,0,3,0,3
21701,COPACABANA,desnutricion global,desnutricion moderada (m),2005-03-01,2,1,1,1,3,2,5
21402,CORIPATA,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,0,1,1,2,3
20301,CORO CORO,desnutricion global,desnutricion moderada (m),2005-03-01,6,6,7,6,13,12,25
21401,COROICO,desnutricion global,desnutricion moderada (m),2005-03-01,6,5,2,4,8,9,17
40301,CORQUE,desnutricion global,desnutricion moderada (m),2005-03-01,8,4,4,2,12,6,18
50601,COTAGAITA,desnutricion global,desnutricion moderada (m),2005-03-01,21,11,22,24,43,35,78
70102,COTOCA,desnutricion global,desnutricion moderada (m),2005-03-01,18,9,3,9,21,18,39
71106,CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2005-03-01,6,1,2,2,8,3,11
70704,CUEVO,desnutricion global,desnutricion moderada (m),2005-03-01,1,2,2,2,3,4,7
10902,CULPINA,desnutricion global,desnutricion moderada (m),2005-03-01,27,22,29,31,56,53,109
40401,CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,0,1,0,1,1
21602,CURVA,desnutricion global,desnutricion moderada (m),2005-03-01,2,1,1,3,3,4,7
20804,DESAGUADERO,desnutricion global,desnutricion moderada (m),2005-03-01,2,1,0,0,2,1,3
20105,EL ALTO,desnutricion global,desnutricion moderada (m),2005-03-01,279,190,109,111,388,301,689
60502,EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2005-03-01,1,2,0,4,1,6,7
70105,EL TORNO,desnutricion global,desnutricion moderada (m),2005-03-01,9,5,3,8,12,13,25
10405,EL VILLAR,desnutricion global,desnutricion moderada (m),2005-03-01,0,3,1,13,1,16,17
60601,ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-03-01,16,17,4,7,20,24,44
60601,ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-03-01,7,2,1,4,8,6,14
41101,EUCALIPTUS,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,0,1,0,1,1
80402,EXALTACION,desnutricion global,desnutricion moderada (m),2005-03-01,2,1,2,3,4,4,8
71004,FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2005-03-01,3,6,7,7,10,13,23
90203,FILADELFIA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,0,3,1,3,4
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2005-03-01,22,0,17,0,39,0,39
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2005-03-01,5,2,9,12,14,14,28
20602,GUANAY,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,2,1,3,1,4
20802,GUAQUI,desnutricion global,desnutricion moderada (m),2005-03-01,1,4,0,3,1,7,8
70705,GUTIERREZ,desnutricion global,desnutricion moderada (m),2005-03-01,24,19,19,25,43,44,87
10502,HUACARETA,desnutricion global,desnutricion moderada (m),2005-03-01,4,5,7,11,11,16,27
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2005-03-01,3,2,3,1,6,3,9
40501,HUACHACALLA,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
40701,HUANUNI,desnutricion global,desnutricion moderada (m),2005-03-01,11,6,2,4,13,10,23
80803,HUARACAJE,desnutricion global,desnutricion moderada (m),2005-03-01,5,0,4,0,9,0,9
41601,HUAYLLAMARCA,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,1,0,1,1,2
21005,ICHOCA,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,5,4,5,4,9
10304,ICLA,desnutricion global,desnutricion moderada (m),2005-03-01,33,25,36,38,69,63,132
10703,INCAHUASI,desnutricion global,desnutricion moderada (m),2005-03-01,44,48,26,37,70,85,155
21001,INQUISIVI,desnutricion global,desnutricion moderada (m),2005-03-01,6,5,4,2,10,7,17
21102,IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion moderada (m),2005-03-01,2,2,2,1,4,3,7
21501,IXIAMAS,desnutricion global,desnutricion moderada (m),2005-03-01,2,0,1,2,3,2,5
20806,JESUS DE MACHACA,desnutricion global,desnutricion moderada (m),2005-03-01,6,10,1,1,7,11,18
21105,LA ASUNTA,desnutricion global,desnutricion moderada (m),2005-03-01,9,8,4,4,13,12,25
70104,LA GUARDIA,desnutricion global,desnutricion moderada (m),2005-03-01,13,7,3,5,16,12,28
20101,LA PAZ,desnutricion global,desnutricion moderada (m),2005-03-01,167,150,54,63,221,213,434
70701,LAGUNILLAS,desnutricion global,desnutricion moderada (m),2005-03-01,6,7,2,4,8,11,19
21202,LAJA,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,0,4,4,6,10
10903,LAS CARRERAS,desnutricion global,desnutricion moderada (m),2005-03-01,1,5,1,3,2,8,10
50203,LLALLAGUA,desnutricion global,desnutricion moderada (m),2005-03-01,15,19,21,20,36,39,75
51401,LLICA,desnutricion global,desnutricion moderada (m),2005-03-01,5,1,2,1,7,2,9
20901,LURIBAY,desnutricion global,desnutricion moderada (m),2005-03-01,10,9,6,17,16,26,42
40702,MACHACAMARCA,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,0,1,1,2,3
11003,MACHARETI,desnutricion global,desnutricion moderada (m),2005-03-01,6,6,3,10,9,16,25
80801,MAGDALENA,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,2,1,6,3,9
70903,MAIRANA,desnutricion global,desnutricion moderada (m),2005-03-01,3,0,1,0,4,0,4
20904,MALLA,desnutricion global,desnutricion moderada (m),2005-03-01,0,3,2,2,2,5,7
20607,MAPIRI,desnutricion global,desnutricion moderada (m),2005-03-01,7,4,2,0,9,4,13
20103,MECAPACA,desnutricion global,desnutricion moderada (m),2005-03-01,8,3,8,6,16,9,25
71003,MINEROS,desnutricion global,desnutricion moderada (m),2005-03-01,33,0,37,0,70,0,70
31301,MIZQUE,desnutricion global,desnutricion moderada (m),2005-03-01,18,22,4,15,22,37,59
20402,MOCOMOCO,desnutricion global,desnutricion moderada (m),2005-03-01,5,6,4,2,9,8,17
51002,MOJINETE,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,1,2,2,3,5
10303,MOJOCOYA,desnutricion global,desnutricion moderada (m),2005-03-01,6,9,7,7,13,16,29
10501,MONTEAGUDO,desnutricion global,desnutricion moderada (m),2005-03-01,17,9,18,22,35,31,66
71001,MONTERO,desnutricion global,desnutricion moderada (m),2005-03-01,69,23,49,23,118,46,164
70803,MORO MORO,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,1,0,1,0,1
30302,MOROCHATA,desnutricion global,desnutricion moderada (m),2005-03-01,32,21,4,6,36,27,63
50404,OCURI,desnutricion global,desnutricion moderada (m),2005-03-01,39,23,21,29,60,52,112
70202,OKINAWA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,0,0,1,0,1
30203,OMEREQUE,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,2,9,3,10,13
40101,ORURO,desnutricion global,desnutricion moderada (m),2005-03-01,101,56,42,39,143,95,238
60201,PADCAYA,desnutricion global,desnutricion moderada (m),2005-03-01,3,1,1,2,4,3,7
10401,PADILLA,desnutricion global,desnutricion moderada (m),2005-03-01,12,12,12,19,24,31,55
70502,PAILON,desnutricion global,desnutricion moderada (m),2005-03-01,0,11,7,0,7,11,18
20102,PALCA,desnutricion global,desnutricion moderada (m),2005-03-01,7,9,12,4,19,13,32
21104,PALOS BLANCOS,desnutricion global,desnutricion moderada (m),2005-03-01,18,23,13,21,31,44,75
40802,PAMPA AULLAGAS,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
70902,PAMPA GRANDE,desnutricion global,desnutricion moderada (m),2005-03-01,4,3,2,4,6,7,13
21802,PAPEL PAMPA,desnutricion global,desnutricion moderada (m),2005-03-01,0,2,0,1,0,3,3
30202,PASORAPA,desnutricion global,desnutricion moderada (m),2005-03-01,2,4,6,1,8,5,13
21305,PATACAMAYA,desnutricion global,desnutricion moderada (m),2005-03-01,7,7,1,17,8,24,32
40602,PAZÑA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,1,1,2,1,3
20702,PELECHUCO,desnutricion global,desnutricion moderada (m),2005-03-01,6,4,9,5,15,9,24
50403,POCOATA,desnutricion global,desnutricion moderada (m),2005-03-01,22,34,17,31,39,65,104
31203,POCONA,desnutricion global,desnutricion moderada (m),2005-03-01,3,7,5,4,8,11,19
31202,POJO (CBBA),desnutricion global,desnutricion moderada (m),2005-03-01,5,3,7,4,12,7,19
40601,POOPO,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,0,0,1,1,2
51203,PORCO,desnutricion global,desnutricion moderada (m),2005-03-01,4,4,6,5,10,9,19
10103,POROMA,desnutricion global,desnutricion moderada (m),2005-03-01,25,20,17,24,42,44,86
70103,PORONGO,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,0,0,1,0,1
70601,PORTACHUELO,desnutricion global,desnutricion moderada (m),2005-03-01,3,0,2,3,5,3,8
70804,POSTRER VALLE,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,0,3,0,3,3
50101,POTOSI,desnutricion global,desnutricion moderada (m),2005-03-01,77,46,20,29,97,75,172
10302,PRESTO,desnutricion global,desnutricion moderada (m),2005-03-01,20,9,14,10,34,19,53
70805,PUCARA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,0,0,1,0,1
21201,PUCARANI,desnutricion global,desnutricion moderada (m),2005-03-01,8,4,1,3,9,7,16
20401,PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,1,2,5,4,9
20403,PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2005-03-01,11,9,10,9,21,18,39
90301,PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2005-03-01,4,4,0,1,4,5,9
21204,PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2005-03-01,1,2,1,0,2,2,4
90201,PUERTO RICO,desnutricion global,desnutricion moderada (m),2005-03-01,0,3,0,1,0,4,4
31205,PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2005-03-01,52,59,27,40,79,99,178
51101,PUNA,desnutricion global,desnutricion moderada (m),2005-03-01,30,42,25,31,55,73,128
31401,PUNATA,desnutricion global,desnutricion moderada (m),2005-03-01,9,3,4,7,13,10,23
20604,QUIABAYA,desnutricion global,desnutricion moderada (m),2005-03-01,3,3,3,4,6,7,13
30901,QUILLACOLLO,desnutricion global,desnutricion moderada (m),2005-03-01,15,20,8,15,23,35,58
21002,QUIME,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,3,2,4,3,7
70904,QUIRUSILLAS,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,2,0,3,0,3
50402,RAVELO,desnutricion global,desnutricion moderada (m),2005-03-01,62,25,43,25,105,50,155
80301,REYES,desnutricion global,desnutricion moderada (m),2005-03-01,1,2,0,8,1,10,11
80201,RIBERALTA,desnutricion global,desnutricion moderada (m),2005-03-01,57,101,31,63,88,164,252
70503,ROBORE,desnutricion global,desnutricion moderada (m),2005-03-01,3,4,6,0,9,4,13
80304,RURRENABAQUE,desnutricion global,desnutricion moderada (m),2005-03-01,2,3,0,0,2,3,5
40901,SABAYA,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,1,1,1,2,3
31001,SACABA,desnutricion global,desnutricion moderada (m),2005-03-01,20,12,12,20,32,32,64
30404,SACABAMBA,desnutricion global,desnutricion moderada (m),2005-03-01,2,4,5,5,7,9,16
50701,SACACA,desnutricion global,desnutricion moderada (m),2005-03-01,42,47,53,63,95,110,205
71302,SAIPINA,desnutricion global,desnutricion moderada (m),2005-03-01,2,4,3,7,5,11,16
40801,SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2005-03-01,6,3,3,1,9,4,13
70901,SAMAIPATA,desnutricion global,desnutricion moderada (m),2005-03-01,5,0,4,0,9,0,9
51601,SAN AGUSTIN,desnutricion global,desnutricion moderada (m),2005-03-01,0,2,2,1,2,3,5
80602,SAN ANDRES,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,4,1,8,3,11
20805,SAN ANDRES DE MACHACA,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,0,0,1,1,2
51003,SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
71105,SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2005-03-01,8,5,16,9,24,14,38
31403,SAN BENITO,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,9,16,10,16,26
80302,SAN BORJA,desnutricion global,desnutricion moderada (m),2005-03-01,20,20,11,12,31,32,63
