codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,1,0,0,1,1,1,2
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,0,0,1,1,1,1,2
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,1,0,0,0,1,0,1
40402,TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,3,0,0,0,3,0,3
30502,VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,4,1,1,4,5,5,10
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,0,3,3,2,3,5,8
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,3,5,3,3,6,8,14
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,0,0,0,1,0,1,1
70403,YAPACANI,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,12,10,4,9,16,19,35
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-04-01,6,0,5,7,11,7,18
30201,AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,6,3,2,6,8,14
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,5,4,0,0,5,4,9
41201,ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,1,0,0,3,1,4
30402,ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,0,1,1,1,2
30501,ARANI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,6,3,3,6,9,15
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,1,2,1,3,4
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,2,0,5,0,7,7
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,6,1,4,4,10,5,15
10701,CAMARGO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,2,0,3,0,3
50702,CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,7,9,13,20,20,40
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,15,14,7,8,22,22,44
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,2,1,1,2,3,5
40302,CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,0,0,1,0,1
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,0,0,1,2,1,3
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,1,0,1,1,2
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,7,11,5,7,12,18,30
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,5,8,3,4,8,12,20
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,5,9,4,6,9,15,24
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,4,1,6,4,10,14
60601,ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,0,0,1,2,1,3
80402,EXALTACION,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,0,2,0,2,2
21005,ICHOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,0,0,0,1,1
10304,ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,1,2,1,3,4
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,0,0,0,3,0,3
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,9,11,3,3,12,14,26
41501,LA RIVERA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,0,0,0,1,1
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,6,1,1,5,7,12
31301,MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,2,0,1,0,3,3
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,44,38,27,29,71,67,138
60201,PADCAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,1,0,1,0,1
30202,PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,0,0,1,11,1,12
40602,PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,0,0,0,1,1
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,4,1,5,1,9,10
31202,POJO (CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,1,0,1,0,1
40601,POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,2,1,0,3,2,5
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,5,1,1,2,6,8
10103,POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,0,1,1,1,2
70103,PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,0,1,0,1,1
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,7,9,7,20,14,34
80304,RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,1,0,2,2,3,5
40801,SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,3,0,3,1,6,7
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,0,0,1,0,1
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,4,1,4,2,6
71104,SAN JULIAN,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,6,2,2,2,8,4,12
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,5,10,4,3,9,13,22
10702,SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,4,1,3,2,7,9
80401,SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,12,10,2,4,14,14,28
70101,SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,58,42,11,13,69,55,124
70602,SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,0,1,1,2,1,3
90303,SENA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,19,1,3,12,22,34
40104,SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,1,1,2,3,3,6
10101,SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,7,10,0,5,7,15,22
50303,TACOBAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,7,3,0,0,7,3,10
31101,TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,7,4,4,8,11,19
30401,TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,7,4,1,0,8,4,12
60101,TARIJA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,9,1,6,4,15,19
50102,TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,8,3,3,4,11,7,18
30802,TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,3,0,3,0,3
30803,TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,2,0,0,3,2,5
41001,TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,1,0,0,1,1,2
10402,TOMINA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,0,0,0,4,0,4
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,8,8,10,19,18,37
31201,TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,3,1,0,1,3,4
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,0,2,1,4,1,5
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,1,2,0,6,1,7
40402,TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,3,0,3,1,4
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,2,2,0,5,2,7
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,1,1,1,1,2
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,8,10,5,8,13,18,31
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,2,2,2,4,4,8
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,27,0,0,0,27,0,27
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,0,0,6,4,6,10
30201,AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,6,5,6,9,12,21
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,4,1,5,3,9,12
41201,ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,1,0,1,4,2,6
30402,ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,0,0,1,3,1,4
30501,ARANI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,6,4,0,0,6,4,10
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,0,1,0,3,3
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,2,1,2,3,5
71501,ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,27,26,10,13,37,39,76
60202,BERMEJO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,10,5,9,7,19,26
40102,CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
50702,CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,8,9,10,14,18,32
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,18,13,13,15,31,28,59
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,4,0,2,3,6,9
40302,CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,0,0,0,3,0,3
50401,COLQUECHACA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,3,0,2,5,5,10
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,6,1,3,4,9,13
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,0,0,1,4,1,5
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,5,2,2,5,7,12
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,5,0,1,4,6,10
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,0,2,2,9,2,11
60601,ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
40502,ESCARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
40501,HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,2,1,2,2,4,6
40701,HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,1,0,1,1
10304,ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,1,1,1,2
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,1,1,2,4,3,7
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,8,1,6,8,14,22
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,1,1,2,2,3,5
80601,LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,1,0,0,4,1,5
40702,MACHACAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
71003,MINEROS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,1,0,1,1,2
31301,MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,5,1,0,1,5,6
30302,MOROCHATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,1,1,3,3,4,7
50404,OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,6,5,3,12,9,21
30203,OMEREQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,1,0,1,1
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,20,9,8,9,28,18,46
40602,PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,0,1,4,4,8
40601,POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,0,0,0,2,2
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,2,3,4,8,6,14
10103,POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,9,14,9,6,18,20,38
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,76,6,4,7,80,13,93
70503,ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
80304,RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,9,4,2,1,11,5,16
40901,SABAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,1,1,0,3,1,4
30404,SACABAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,0,0,0,2,0,2
50701,SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,2,2,6,5,11
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,1,1,1,3,4
31403,SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,6,10,7,13,13,26
80302,SAN BORJA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,0,0,1,1
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,3,1,3,4
10702,SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,3,6,3,11,6,17
71201,SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,1,1,0,2,1,3
80401,SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,10,7,4,5,14,12,26
70101,SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,82,44,23,15,105,59,164
80303,SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,2,0,2,2,4
70602,SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,3,2,2,3,5,8
41401,SANTIAGO DE HUARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,2,0,0,1,2,3
40104,SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,4,6,8,9,17
10101,SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,1,0,2,2
31101,TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,10,3,5,8,15,23
30401,TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,4,2,1,9,5,14
10202,TARVITA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,5,5,1,6,6,12
50102,TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,8,6,4,3,12,9,21
30802,TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,3,2,3,2,5
41001,TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,0,0,1,1
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,12,18,7,6,19,24,43
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,0,1,0,1
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,55,50,29,35,84,85,169
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,8,1,2,2,10,12
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,3,0,3,3
10801,VILLA SERRANO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,10,7,1,10,11,21
70201,WARNES,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,1,1,1,2
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,2,2,0,9,2,11
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,0,4,5,6,5,11
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,1,2,7,7,8,15
30201,AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,8,6,6,8,14,14,28
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,1,1,2,5,3,8
30402,ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,1,0,1,1,2
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,3,2,2,2,5,7
41202,BELEN DE ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
60202,BERMEJO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,2,0,2,2,4,6
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,8,4,2,8,10,18
70703,CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,2,0,4,0,4
50702,CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,6,10,10,14,16,30
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,22,16,14,26,36,42,78
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,1,3,3,6,4,10
40302,CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,2,1,3,5,5,10
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,2,2,4,2,6
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,1,0,2,3,5
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,6,4,1,1,7,5,12
40103,EL CHORO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,3,1,2,3,5,8
10405,EL VILLAR,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
60601,ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,2,0,0,1,2,3
40501,HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,1,1,0,2,1,3
21005,ICHOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,2,0,2,1,3
10304,ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,0,0,2,0,2
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,2,4,1,9,3,12
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,8,8,1,5,9,13,22
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,4,2,5,5,10
31301,MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,0,0,0,5,0,5
50404,OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,7,5,2,7,9,12,21
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,21,19,1,9,22,28,50
40802,PAMPA AULLAGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,0,0,2,0,2
30202,PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,1,1,1,1,2
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,4,2,1,5,5,10
40601,POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,0,0,0,1,1
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,2,1,0,2,2,4
10103,POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,10,16,2,4,12,20,32
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,14,8,6,5,20,13,33
31401,PUNATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
80201,RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,1,0,2,3,5
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,1,2,0,4,1,5
31403,SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,3,2,3,2,5
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,6,4,1,5,7,12
